locale,review_id,author,rating,review_text,date,app_version
en-np,e3bf1f1d-2055-40ad-be87-d462a1cdf3cc,Sujan Ghale,1,I hate this app because some many problem so bank transfer or load money but don't show balance In main balance,2022-04-30T16:57:16,3.8.17
en-np,570f1543-8bec-4d71-bb15-178784f13470,Nirmal Magar,3,Good not bad. Please fixed dish home fibernet payment always say system error.,2022-04-30T14:36:14,3.8.17
en-np,7bf0e813-f442-4fe0-90e6-9f889a2333bc,Bishwas Pandey,2,There Should Be System of Asking The Banl Account Password or Keeping a Pin When Loading The Bank Money that Even if Someone Hacks Our Esewa Id Through any Way. When They or Us Try To Load Money From Connected Bank Account You Guys Should Make a System of Creating Pin and Asking A Pin or Password While Loading The Money it Makes Bank Money Secure..,2022-04-30T11:00:08,3.8.17
en-np,72f765e2-6a12-4b7c-9203-ed96a45da14e,Keshab Dc,5,Good,2022-04-30T09:24:00,3.8.17
en-np,08fb58ef-5d0b-4391-9ad3-ef1e830cba35,Roshan Rawat,5,"it's nice app but it take much time for kyc you should inproved it it's moree the 1 ,2 day otherwise it will be not approval people wait more for another chance ...so please manage it in 1 hrs",2022-04-30T07:22:10,
en-np,96391c61-a410-40ef-83c0-6c18dfc83caf,Sushant Aryal,1,Absolutely terrible user experience,2022-04-30T06:55:01,3.8.17
en-np,121f99ff-b6ab-438e-8338-8c29a4d7201d,Sachin Kunwar,1,I'm unable to download the app my friend has sent 300 rs to me but I'm unable to download this e sewa fix this issue 😡😡😡,2022-04-30T06:26:35,3.8.17
en-np,d99bb27f-60e9-48be-8d0d-6a7cbcf1c71a,Haraj Shrestha_official,1,Scamer & fraud service,2022-04-30T05:56:52,3.8.17
en-np,cfc01604-b71c-4ee0-8d4f-6c1bc8f5c58c,Aashish Adhikari,1,Poor customer service,2022-04-30T05:06:59,3.8.17
en-np,84f79a72-2973-430b-bd43-f5fdb28c7816,Lomas Joshi,1,Now my question is where is my merchant's right in the case like this? Does eSewa hold full right to hold my money in their account on a simple dispute filed by the buyer? Do they have enough evidence to hold a merchant's money and account? What are their grounds on the proper investigation of the disputes filed? What if the buyer is fraudulent and uses this to block a competitor's eSewa account? And why is the dispute resolution process so freaking complicated?,2022-04-30T04:53:04,3.8.14.1
en-np,f6553f95-9833-4558-83d6-e92866cfa0a7,Bibek Kafle,1,Worst support,2022-04-30T04:48:09,3.8.17
en-np,17c3f80c-aeb2-4e33-ace4-a7d4d6f44849,MANOJ THQURI,5,I like aps,2022-04-30T03:27:31,3.8.7
en-np,42aed68e-b3ac-4385-a085-f5cf9d614c43,Aashis Steel,5,I like this app . Again joint many more future Facebook page booste please 🙏,2022-04-30T02:37:13,
en-np,f2af65e7-1836-4b43-bf8b-8e64438f4234,Srijana Giri,5,Very nice,2022-04-29T16:19:41,
